,train_loss,test_loss,train_ACC,test_ACC,lr
45,0.056470362890554626,0.44637916997075083,98.1,91.03,0.01
46,0.04893856621680834,0.426796515583992,98.346,90.73,0.01
47,0.04819214044977218,0.39347149699926376,98.342,91.65,0.01
48,0.04446622504509719,0.5711663763225079,98.388,89.5,0.01
49,0.040860677467268486,0.4621997655928135,98.626,90.43,0.01
50,0.04865481412274015,0.4465592636913061,98.312,91.08,0.01
51,0.041784410448292335,0.4651309657841921,98.526,90.58,0.01
52,0.04262893538459983,0.4391451175510883,98.532,91.18,0.01
53,0.03879300075317578,0.48566743671894075,98.65,90.49,0.01
54,0.04187570869996477,0.4959918398410082,98.59,89.97,0.01
55,0.04051736658772506,0.4483287570625544,98.562,90.85,0.01
56,0.0335020687632963,0.4627132411301136,98.844,91.38,0.01
57,0.04039712149657004,0.474661476239562,98.652,91.02,0.01
58,0.03850400947865642,0.5014108501374721,98.644,90.73,0.01
59,0.036859492637941145,0.4584709271043539,98.734,91.56,0.01
60,0.034862950475186186,0.4267883126437664,98.82,91.57,0.01
61,0.03626633507272233,0.4891880814731121,98.736,91.13,0.01
62,0.03331156081878497,0.4458394177258015,98.85,91.48,0.01
63,0.03616460096275629,0.4907180792838335,98.738,90.78,0.01
64,0.03596883051840546,0.46990046843886374,98.83,91.27,0.01
65,0.028735552876181375,0.5324403008073568,98.988,90.25,0.01
66,0.03030065900099504,0.46963328540325167,98.99,91.53,0.01
67,0.03151568364652107,0.5152418028563261,98.924,90.53,0.01
68,0.03275897689646019,0.46925234779715536,98.842,91.31,0.01
69,0.030552572084833748,0.49289400458335875,98.96,91.33,0.01
70,0.035653723566078335,0.5377562794089318,98.768,91.24,0.01
71,0.026253181873359826,0.525472943931818,99.088,91.07,0.01
72,0.026505284437723934,0.6111246600747109,99.06,90.51,0.01
73,0.03549917460903954,0.5535496294498443,98.876,90.29,0.01
74,0.026540310935491262,0.48716021068394183,99.122,91.69,0.01
75,0.02678118887073968,0.46281750038266184,99.114,91.64,0.01
76,0.024172132936469456,0.48071981243789197,99.178,91.68,0.01
77,0.032186507443746175,0.45989095732569696,98.886,91.3,0.01
78,0.02696374034889571,0.49759819962084295,99.082,91.12,0.01
79,0.02517746100538646,0.532331017833203,99.104,91.33,0.01
80,0.02514613802051124,0.6334245001524687,99.168,90.29,0.01
81,0.031620979406144424,0.47933919712901113,98.946,91.78,0.01
82,0.02521215145037893,0.48118192121386527,99.116,91.53,0.01
83,0.027768318135383042,0.540484808832407,99.122,90.47,0.01
84,0.020030572894624794,0.5423078532516956,99.328,91.62,0.01
85,0.024212435784522215,0.5460986816138029,99.216,90.82,0.01
86,0.021073760470816664,0.5669609922915697,99.246,91.26,0.01
87,0.026827152201827242,0.5221539124101401,99.104,90.96,0.01
88,0.02739476967621428,0.5284254993498325,99.064,91.22,0.01
89,0.019998568966795686,0.5083508712053298,99.354,91.11,0.01
90,0.024256141370479756,0.48196814447641373,99.238,91.71,0.01
91,0.02448395717754493,0.5157329541444778,99.168,91.54,0.01
92,0.021516278642988967,0.5556468207389116,99.268,91.63,0.01
93,0.02199390464615079,0.5760044623911381,99.242,91.15,0.01
94,0.022024883075019992,0.5750887480378151,99.24,91.05,0.01
95,0.023385839673149805,0.5014209441840649,99.226,92.0,0.01
96,0.017821954049216465,0.592005522698164,99.382,91.01,0.01
97,0.02547923303687114,0.4714716696739197,99.118,92.06,0.01
98,0.02059972242769592,0.5504186514019966,99.296,91.8,0.01
99,0.022996290117654652,0.5690850140899419,99.216,91.44,0.01
