,train_loss,test_loss,train_ACC,test_ACC,lr
90,0.006842954375166589,0.21021724000573158,99.942,93.95,0.0024471741852423253
91,0.006901936213154812,0.2066377125866711,99.922,94.05,0.0019853157161528537
92,0.006097285135034615,0.20488348618149757,99.954,94.15,0.0015708419435684529
93,0.006053818476712688,0.2064261240325868,99.948,94.19,0.0012041619030626347
94,0.005962282040780482,0.20509311269968747,99.95,94.09,0.0008856374635655646
95,0.005881959554570181,0.20597375547513366,99.954,94.11,0.0006155829702431174
96,0.005636315212211074,0.2084086263924837,99.962,94.06,0.00039426493427611206
97,0.00528904298901596,0.20557037487626076,99.978,94.06,0.00022190176984600036
98,0.005348680516504838,0.20542332580313086,99.978,94.03,9.866357858642213e-05
99,0.005385986644515049,0.20674908781424164,99.97,94.05,2.4671981713420017e-05
